CustomerID,Name,Email,Region,LoyaltyTier
C3764,Andrea Martin,kimberly57@edwards-willis.com,North,Gold
C3765,Ryan Shields,crystaljohnson@yahoo.com,West,Bronze
C3766,Michael Stevens,miguelhubbard@hooper.com,West,Bronze
C3767,Douglas Lopez DDS,barryclark@yahoo.com,East,Platinum
C3768,Mr. Joseph Hill,leslie00@knight.com,West,Bronze
C3769,Leslie Mayer,riveraalexandra@yahoo.com,North,Silver
C3770,Ashley Ward,debbieanderson@hotmail.com,West,Gold
C3771,Christopher Rice,vincentryan@yahoo.com,East,Gold
C3772,Jerry Greer,ingramdana@gmail.com,North,Bronze
C3773,Brenda Rogers,wilkersondenise@hotmail.com,East,Silver
C3774,Anne Moore,hendersontimothy@williams.com,West,Platinum
C3775,Anna Golden,josephthomas@thomas-cain.com,North,Silver
C3776,Susan Conley,hickslaura@hotmail.com,West,Platinum
C3777,Jasmine Lewis,cyates@townsend-underwood.com,North,Gold
C3778,Leslie Tyler,lorihuffman@hunter.biz,North,Silver
C3779,Kyle Grimes,andersonjenna@walker.com,East,Platinum
C3780,Joshua Smith,jamiecarroll@cunningham.com,South,Silver
C3781,Michael Knight,lindsayferguson@ramirez.com,West,Silver
C3782,John Rivas,khill@brown-davis.info,East,Platinum
C3783,Bradley Swanson,pdean@smith.com,East,Gold
C3784,Hannah Becker,donnafrazier@hotmail.com,West,Bronze
C3785,Suzanne Howard,cwilliams@allen.com,East,Gold
C3786,Christy Le,grace66@hinton-young.com,North,Bronze
C3787,Michael Huff,keith71@taylor-waters.com,North,Platinum
C3788,Wendy Johnson,ecollins@henry.info,East,Platinum
C3789,Stephen Cummings,tammie54@yahoo.com,South,Silver
C3790,Craig Sullivan,fowleralbert@yahoo.com,South,Platinum
C3791,Steven Myers,garciasteven@hotmail.com,West,Bronze
C3792,Jose Williams,juan27@smith.com,North,Bronze
C3793,Rachel Myers,halecorey@curry.net,West,Gold
C3794,Robert Weaver,andrew05@murphy-andrews.com,North,Silver
C3795,Mr. William Green,lindsaygentry@yahoo.com,East,Silver
C3796,Amanda Preston,randy23@gmail.com,West,Silver
C3797,Christina Moran,jennifer70@petty.com,North,Platinum
C3798,Tiffany Hart,thomasalyssa@crosby.com,East,Silver
C3799,Elizabeth Ford,todd10@hotmail.com,South,Silver
C3800,Heather Hodge,henrybowman@yahoo.com,South,Gold
C3801,Benjamin Daniels,iramirez@rodriguez.com,South,Gold
C3802,Nathan Mclaughlin,bryancruz@clark.org,North,Platinum
C3803,David Davidson,vargascaleb@yahoo.com,East,Platinum
C3804,Barbara Murillo,floresgloria@yahoo.com,West,Bronze
C3805,Rebecca Griffin,pmarsh@hotmail.com,West,Platinum
C3806,Andrew Andrade,michelletaylor@yahoo.com,East,Platinum
C3807,Marcus Stanley,andersonlauren@miller-martin.biz,South,Silver
C3808,Christopher Underwood,alex01@roberts.org,East,Gold
C3809,Angelica Conner,lori21@hotmail.com,South,Platinum
C3810,Melissa Hill,cheryl46@gmail.com,West,Bronze
C3811,Travis Keller,smithjeffrey@yahoo.com,West,Silver
C3812,Autumn Howell,jonathan98@hotmail.com,South,Gold
C3813,Jason Smith,angela88@gmail.com,North,Silver
C3814,Lori Wright,mzhang@yahoo.com,South,Platinum
C3815,Elizabeth Bradley,scarrillo@gmail.com,South,Platinum
C3816,Amanda Gordon,briggskara@logan.com,North,Gold
C3817,Jason Baker,pstanley@gmail.com,South,Platinum
C3818,Kristi Rodriguez,dominique07@gmail.com,West,Platinum
C3819,Christopher Gonzalez,anthony55@garcia-gray.com,West,Bronze
C3820,Melissa Aguilar,kerrlori@gmail.com,North,Platinum
C3821,Jeffrey King,villanuevaelizabeth@garcia.com,East,Platinum
C3822,Zachary Carrillo,parsonsjohn@johnson.info,East,Silver
C3823,Jason Ellis,jessica64@king.org,North,Bronze
C3824,Christopher Roberts,rcampbell@yahoo.com,North,Silver
C3825,Robert Hill,ubrown@downs.biz,South,Platinum
C3826,James Whitehead,acarney@gmail.com,East,Bronze
C3827,Sandra Dean,michael07@yahoo.com,South,Platinum
C3828,Ashley Gillespie,stephaniewilliams@edwards-moss.com,North,Gold
C3829,Shannon Hall,rchavez@gmail.com,West,Bronze
C3830,Diane Ferrell,anthonybrown@martin-brandt.com,South,Bronze
C3831,Daniel Payne,millercathy@jones.com,South,Silver
C3832,Gail Santos,erinleonard@yahoo.com,West,Bronze
C3833,James Anderson,jeffrey81@green-robinson.com,East,Silver
C3834,Jennifer Reeves,mendezrachel@young.info,North,Silver
C3835,Scott Johnson,tiffany96@weiss-gonzalez.com,West,Gold
C3836,Bernard Burton,kimwillis@hotmail.com,West,Silver
C3837,Eric Kelly,stevensonjasmine@yahoo.com,West,Silver
C3838,Keith Bowers,oscar07@yahoo.com,South,Silver
C3839,Stacy Padilla,harmonjames@yahoo.com,West,Gold
C3840,Heather Cooper MD,loganluna@gmail.com,East,Gold
C3841,Mark Johnston,shirley58@hotmail.com,South,Platinum
C3842,Matthew Johnson,nathaniel10@lutz-conley.com,West,Silver
C3843,Rebecca Sutton,ricemary@gmail.com,South,Silver
C3844,Jamie Taylor,joseph38@martinez-holland.com,West,Silver
C3845,George Howard,emily09@sullivan.org,South,Gold
C3846,Christopher Williams,xlewis@campbell.com,North,Platinum
C3847,Desiree Flores,laurengonzales@hotmail.com,South,Bronze
C3848,Kelsey Burton,steven04@gmail.com,East,Bronze
C3849,Kathryn Mcdowell,uhodge@perez-kane.com,West,Bronze
C3850,Michelle Williams,clarkalyssa@hotmail.com,North,Bronze
C3851,Shannon Hill,amandasullivan@taylor.org,North,Gold
C3852,Brittney Rosario,jacobmurray@jackson-smith.com,North,Silver
C3853,Amanda White,michelle66@yahoo.com,South,Platinum
C3854,Jennifer Flores,gonzalessheila@gmail.com,South,Platinum
C3855,Candice Munoz,amy89@ayers.biz,South,Gold
C3856,Ashlee Thomas,joejones@shaw.com,East,Gold
C3857,Michelle Jones,johnsonjessica@gmail.com,South,Silver
C3858,Joanna Frank,wagnertamara@sosa-brown.info,West,Gold
C3859,Ivan Mosley,william69@ellis-obrien.org,East,Silver
C3860,Russell Mendez,tgrant@gmail.com,West,Platinum
C3861,Tom Brown III,uortiz@hotmail.com,South,Silver
C3862,Tiffany Poole,ymcpherson@gmail.com,West,Silver
C3863,Ryan Ortiz,perkinsmegan@hotmail.com,South,Silver
C3864,Kendra Jefferson,qgreen@hotmail.com,North,Gold
C3865,Joshua Martin,soneill@gmail.com,East,Silver
C3866,Jordan Ward,tbaker@yahoo.com,South,Gold
C3867,Nicholas Johnson,hmorales@hotmail.com,North,Bronze
C3868,Andrew Brooks,lisaking@hotmail.com,West,Silver
C3869,Johnathan Gregory,mayoelizabeth@edwards.com,South,Platinum
C3870,Jerry Villegas,lunamichael@gmail.com,East,Gold
C3871,Terri Brooks,peterrobinson@conley-williamson.com,North,Bronze
C3872,Kenneth Wright,angela90@patrick.com,West,Gold
C3873,Donald Lamb,zacharyacevedo@white.com,North,Platinum
C3874,Robert Reynolds,huntkathleen@daniels.info,North,Platinum
C3875,Maurice Shelton,joshuafields@yahoo.com,South,Gold
C3876,Cole Jones,lhall@saunders.com,East,Bronze
C3877,Robert Carr,baxtersara@mays-pennington.com,South,Silver
C3878,Billy Reed,gsantana@gmail.com,West,Platinum
C3879,Kristin Brown,jtaylor@gmail.com,North,Gold
C3880,Ryan Donovan,bhale@hotmail.com,West,Gold
C3881,Rhonda Peters,uadams@gmail.com,South,Platinum
C3882,Anita White DDS,joycetodd@gmail.com,West,Gold
C3883,Brian Choi,fgalvan@williams.com,West,Bronze
C3884,Tracy Weiss,joyreed@collins.biz,North,Bronze
C3885,Robert Mclean,felicia78@gmail.com,South,Silver
C3886,Johnny Combs,ericedwards@hotmail.com,North,Platinum
C3887,Bruce Sandoval,joseph36@gmail.com,South,Silver
C3888,Jay Wright,kathy53@johnson.com,North,Bronze
C3889,Robert Thomas,grace79@newman.com,East,Platinum
C3890,Stephen Jones,michaellee@gmail.com,East,Gold
C3891,Bryan Obrien,christophergregory@yahoo.com,North,Platinum
C3892,Samantha Stephens,morenoamber@gmail.com,South,Platinum
C3893,Julie Scott,zriley@mcgee-taylor.net,East,Bronze
C3894,Connor Thompson,smithsara@gmail.com,West,Platinum
C3895,Vanessa Hooper,jacksonrachel@hotmail.com,West,Gold
C3896,Shannon Munoz,richardsontaylor@hotmail.com,East,Bronze
C3897,Kevin Harmon,silvasarah@davis.com,West,Platinum
C3898,Amber Avila,joshuadominguez@gmail.com,West,Platinum
C3899,James Bruce,trasmussen@hotmail.com,North,Silver
C3900,Candace Ruiz,joshuastevens@yahoo.com,South,Silver
C3901,Joyce Roberts,acarey@luna.biz,West,Gold
C3902,Bobby Young,josephshelton@yahoo.com,East,Gold
C3903,Gary Smith,cindykelley@yahoo.com,North,Gold
C3904,Shannon Clark,pmullins@waters.com,South,Platinum
C3905,Sarah Wang,autumn96@hotmail.com,North,Gold
C3906,David Chase,nobleashley@oliver-herring.info,South,Gold
C3907,Cynthia Perry,kathy13@yahoo.com,South,Gold
C3908,Emily Andersen,andrea84@yahoo.com,North,Platinum
C3909,Sheila Murray,bolson@hotmail.com,South,Platinum
C3910,Regina Sanchez,michael19@yahoo.com,South,Bronze
C3911,Mike Torres,nmiller@yahoo.com,West,Platinum
C3912,Jeffrey Cox,tony18@gmail.com,West,Gold
C3913,Billy Baldwin,dprice@brown.com,East,Silver
C3914,Carla Robles,jaygomez@yahoo.com,South,Silver
C3915,Samuel Johnson,uwest@yahoo.com,North,Silver
C3916,Nancy Hamilton,tbenton@cunningham.com,East,Silver
C3917,Lisa Reilly,riveramarie@gmail.com,North,Platinum
C3918,Anthony Ruiz,iowens@peterson-mcbride.net,South,Bronze
C3919,Tricia Hubbard MD,klittle@hotmail.com,North,Silver
C3920,Stephanie Duncan,tracygray@gmail.com,East,Platinum
C3921,Paul Thomas,idavis@yahoo.com,South,Bronze
C3922,Luke Johnson,robertholmes@smith.com,West,Gold
C3923,Cameron White,aroberts@gmail.com,North,Bronze
C3924,Jennifer Joyce,bfigueroa@yahoo.com,South,Gold
C3925,Joshua Gonzales,twilliams@compton.com,South,Gold
C3926,Whitney Davis,dawn95@yahoo.com,North,Silver
C3927,David Munoz,leemelissa@smith-salazar.org,South,Silver
C3928,Devin Lopez,nicole35@cook-higgins.com,West,Bronze
C3929,Jennifer Henderson,kyle46@yahoo.com,North,Gold
C3930,Megan Hensley,rachelzimmerman@gmail.com,East,Silver
C3931,Michelle Green,timothy86@bradley.com,East,Bronze
C3932,Jeffrey Norton,kenneth17@yahoo.com,South,Gold
C3933,Ryan Gray,debrakelly@hotmail.com,West,Silver
C3934,Jade Harrington,dawsonlaura@hotmail.com,East,Silver
C3935,Taylor Soto,angela58@king-harvey.com,North,Platinum
C3936,Lisa Martin,shaunhill@gmail.com,North,Bronze
C3937,James Ramos,allenrichard@hotmail.com,West,Silver
C3938,Shawna Cohen,tshepard@hotmail.com,South,Gold
C3939,Kimberly Edwards,jacobbrennan@hotmail.com,East,Platinum
C3940,Tiffany Foley,isaiahwood@davis.com,North,Gold
C3941,Kimberly Gonzalez,ovincent@knox-rivera.com,East,Silver
C3942,Sherry Solomon,courtneythomas@gmail.com,South,Silver
C3943,Kari Bailey,peckbradley@yahoo.com,East,Gold
C3944,Sherry Marsh,nicolenelson@wagner.com,North,Platinum
C3945,Jennifer Davis,bonniesmith@gmail.com,West,Silver
C3946,Angela Smith,mariofoster@gmail.com,South,Bronze
C3947,Derek Martinez,christopher23@gmail.com,West,Silver
C3948,Tracy Williams,rmcpherson@chavez-townsend.biz,East,Gold
C3949,Charles Novak,larrynorman@nguyen.com,North,Silver
C3950,Antonio English,vbell@anderson.info,East,Gold
C3951,Eric Moran,paulaguilar@macdonald-allen.net,West,Bronze
C3952,Mario Williams,timothydominguez@miller.net,West,Bronze
C3953,Chris Johnson,daltondean@pena.com,North,Platinum
C3954,Allen Davenport,alyssa13@lopez-clark.com,South,Gold
C3955,Becky Dixon,jordanelliott@jones.com,East,Silver
C3956,Samuel Palmer,alvarezjessica@valencia.biz,North,Gold
C3957,Scott Vargas,benjaminvelasquez@mendez.com,East,Silver
C3958,Victor Harrison,kgraham@barron.info,West,Gold
C3959,Laurie Bryant,xharrison@gmail.com,North,Silver
C3960,Michael Burke,brandi05@young.com,South,Platinum
C3961,Paul Roberts,joseph48@hotmail.com,North,Silver
C3962,John Gonzalez,kennethhensley@gmail.com,West,Platinum
C3963,Maria Nunez,floreselizabeth@hotmail.com,East,Platinum
C3964,Aaron Carroll,mary85@yahoo.com,North,Platinum
C3965,Patricia Green,vaughancynthia@thomas-greene.com,North,Platinum
C3966,Andrew Downs,courtneymiller@mccullough.info,North,Gold
C3967,Maria Nash,tscott@hotmail.com,East,Silver
C3968,Dr. Andrew Berry DDS,fware@hotmail.com,South,Platinum
C3969,Christopher Maynard,ljones@wilson.org,North,Platinum
C3970,Vincent Hicks,natashawilliams@yahoo.com,South,Platinum
C3971,Dana Barnes,rhughes@lee.org,West,Bronze
C3972,Brian Gonzalez,mitchellholmes@hotmail.com,South,Platinum
C3973,Justin Pittman,jasonclark@davis-vaughn.com,East,Platinum
C3974,Valerie Tucker,gperez@wiggins-bennett.net,North,Platinum
C3975,Alan Ayala,sandersrichard@hotmail.com,East,Silver
C3976,Crystal Paul,sguerrero@gmail.com,North,Silver
C3977,Jordan Allen,owenjohn@gmail.com,North,Platinum
C3978,Guy Anderson,bpalmer@oliver.com,East,Bronze
C3979,James Potts,shelbyfields@yahoo.com,West,Platinum
C3980,Adrian Brown,tammy61@santiago.com,South,Platinum
C3981,Pamela Johnson,lyonssandra@gmail.com,West,Silver
C3982,Alicia Diaz,barbara09@hotmail.com,North,Gold
C3983,Emily Schmidt,carterjohn@parker.com,North,Platinum
C3984,David Martinez,castillojennifer@ramirez.com,South,Silver
C3985,Wesley Quinn,jilldixon@collins-martin.com,North,Bronze
C3986,Jessica Shea,darrell40@gmail.com,West,Platinum
C3987,Caitlin Mullins,timothy82@yahoo.com,West,Gold
C3988,Charles Moore,wilsonedward@yahoo.com,West,Gold
C3989,Richard Jones,nicholsronald@murray.com,West,Gold
C3990,Monica Chavez,bennettmichael@gmail.com,North,Bronze
C3991,Brian Johns,charlesbrown@myers.com,South,Gold
C3992,Jessica Jones,hjimenez@gmail.com,East,Silver
C3993,Willie Strickland,suarezmargaret@hotmail.com,North,Platinum
C3994,William Torres,judith07@gmail.com,East,Gold
C3995,Anthony Sanchez,christensenjohn@yahoo.com,North,Gold
C3996,Nicole Little,matthewbrown@gmail.com,West,Bronze
C3997,Darren Thompson,mfry@yahoo.com,West,Bronze
C3998,Paul Fletcher,suarezroger@hotmail.com,East,Silver
C3999,Sara Parks,swoodward@gmail.com,East,Bronze
C4000,Erik Carlson,xhuang@hotmail.com,South,Platinum
C4001,Nicole Walls,jamie16@gmail.com,South,Platinum
C4002,Tammy Long,lewispatrick@serrano.org,West,Gold
C4003,Tyler Wiley,gallagherfelicia@allen-miller.info,East,Gold
C4004,Joy Morris,zbruce@hotmail.com,West,Platinum
C4005,Jason Woods,sweeneyjonathan@williams.com,North,Gold
C4006,Tracy Yang,bobby13@jones.info,North,Gold
C4007,Ann Gallegos,wrightanna@gmail.com,South,Gold
C4008,Matthew Smith,dustin58@hotmail.com,North,Gold
C4009,Kevin Woods,nhall@walker-mathis.com,West,Silver
C4010,Michael Anderson PhD,kellywilliams@avila.com,West,Bronze
C4011,Kyle Armstrong,mark54@hotmail.com,South,Gold
C4012,Bernard Clark,morganchristopher@simpson-perry.com,East,Silver
C4013,Paul Todd,bcoffey@farrell.com,South,Silver
C4014,Kathy Bradley,gabrielsmith@wallace.com,North,Silver
C4015,Hailey Collins,meganmartinez@gmail.com,South,Platinum
C4016,Joseph Black,tiffanyhopkins@hotmail.com,West,Silver
C4017,Victoria Pratt,mendozanathan@yahoo.com,East,Silver
C4018,Leonard Gibson,josephwiley@black.com,East,Gold
C4019,Micheal Harris,lopezgeorge@gmail.com,North,Platinum
C4020,Todd Vaughn,gregorybruce@yahoo.com,West,Platinum
C4021,Kayla Guzman,marygarcia@long.com,South,Gold
C4022,Andrew Arnold,dphillips@gmail.com,West,Silver
C4023,Ryan Young,tabithamaxwell@yahoo.com,South,Gold
C4024,Joanna Cobb,danielbrady@hotmail.com,East,Silver
C4025,Robert Browning,qalvarado@hotmail.com,West,Platinum
C4026,Joshua Andrews,ssims@hotmail.com,South,Platinum
C4027,Tanya Griffith,yclark@hotmail.com,West,Silver
C4028,Michelle Gordon,john91@perez-vasquez.com,West,Bronze
C4029,Michael Butler,hpeterson@walker.com,North,Platinum
C4030,Robert Ortiz,ulloyd@gmail.com,North,Platinum
C4031,Beth Brown,cindy72@hernandez-williams.com,East,Silver
C4032,Molly Bradshaw,jodyphillips@anderson-williams.com,East,Gold
C4033,John May,anna00@gmail.com,East,Silver
C4034,Christopher Dawson,francis65@gonzalez-clark.com,East,Gold
C4035,Ronald Montgomery,wallacerichard@hotmail.com,North,Platinum
C4036,Kenneth White,pschmitt@yahoo.com,East,Silver
C4037,Joseph Farrell,ryan75@ray.net,East,Platinum
C4038,James Rogers,joannsmith@duke.biz,South,Bronze
C4039,Bryan Rice,kevin70@hotmail.com,West,Silver
C4040,Brett Brown,holmesapril@burns-ritter.com,East,Gold
C4041,Sherry Bennett,pbond@clayton-velez.org,East,Bronze
C4042,David Henson,bauerjames@hotmail.com,West,Silver
C4043,Kyle Brooks MD,kimberlyzamora@yahoo.com,East,Silver
C4044,Edward Simpson,tammy48@morgan-richards.net,North,Gold
C4045,Heather Parker,rachael63@meyer.org,North,Gold
C4046,Charlene Hernandez,jdavis@gmail.com,South,Bronze
C4047,William Gomez,karenchapman@craig.com,East,Gold
C4048,Melvin Griffith,hughesmegan@hotmail.com,East,Bronze
C4049,Jesus Hall,kevinhoward@baxter.com,West,Platinum
C4050,Cynthia Wells,stephaniesmith@yahoo.com,West,Silver
C4051,Sandra Thomas,ricardolawson@yahoo.com,East,Silver
C4052,Michael Murray,michaelsantana@ball.net,East,Platinum
C4053,Meghan Moody,dcarter@serrano-gutierrez.info,East,Bronze
C4054,Howard Martin,penadeanna@gmail.com,East,Bronze
C4055,Jennifer Perez,uthompson@moore.com,East,Silver
C4056,Sara Freeman,gregory24@bell.com,West,Platinum
C4057,Jesse Harmon,lauragarcia@espinoza.net,North,Silver
C4058,Mary Roberts,kelly33@gmail.com,East,Gold
C4059,Valerie Padilla,vincentrobinson@johnson-waller.com,West,Platinum
C4060,Cynthia Allen,stacey02@cervantes.biz,West,Silver
C4061,Michael Smith,cameron18@gmail.com,North,Platinum
C4062,Barbara Campbell,william86@yahoo.com,West,Platinum
C4063,Trevor Price,alicia07@hotmail.com,East,Bronze
C4064,Elizabeth Gates,vkelly@white.com,North,Bronze
C4065,Tamara Hamilton,ylutz@gmail.com,West,Gold
C4066,Andrew Schmidt,meganchase@hotmail.com,North,Gold
C4067,Felicia Rogers,shellybarr@gmail.com,North,Platinum
C4068,Barry Lopez,danielhunt@yahoo.com,South,Silver
C4069,Ronald Anderson,bellcarol@gmail.com,East,Platinum
C4070,Johnny Murphy,reynoldsnicole@yahoo.com,North,Gold
C4071,Brian Johnson,jamesbenjamin@yahoo.com,North,Gold
C4072,Shane Myers,mahoneyedward@hoffman-becker.biz,North,Bronze
C4073,Chloe Padilla,wileyronald@perry.biz,West,Bronze
C4074,Sara Kelly,cohenmary@wolfe-conner.com,South,Silver
C4075,Robert Golden,austinlane@obrien.net,South,Bronze
C4076,Teresa Stewart,hsullivan@hotmail.com,South,Gold
C4077,Austin Wells,ronald73@gmail.com,North,Silver
C4078,Jason Payne DDS,vbaker@white.com,North,Bronze
C4079,Debra Holder,tapianichole@hotmail.com,South,Gold
C4080,Jessica Sanders,john81@yahoo.com,North,Bronze
C4081,Christopher Little,brent00@hotmail.com,North,Gold
C4082,Denise Pearson,ijackson@gmail.com,West,Gold
C4083,Jennifer Wheeler,zachary65@taylor.com,West,Silver
C4084,Pamela White,ashleyreed@kim-robertson.com,North,Gold
C4085,Anthony Chase,billygolden@armstrong.com,East,Gold
C4086,Crystal Harris,xwilliams@gmail.com,South,Silver
C4087,Emma Garza,danielle99@villanueva.org,West,Silver
C4088,Erica Sutton,berryjohn@yahoo.com,North,Gold
C4089,Michael Howard,paul33@freeman.com,West,Gold
C4090,Lori Romero,dsullivan@gmail.com,West,Gold
C4091,Bethany Jones,devinblack@yahoo.com,East,Platinum
C4092,Daniel Graham,whitesean@washington-sandoval.com,East,Gold
C4093,Richard Craig,elaine59@yahoo.com,South,Platinum
C4094,Jeffrey Bates,hartmankevin@yahoo.com,South,Silver
C4095,Derrick Davis,john48@smith.com,South,Silver
C4096,Eduardo Lane,rbell@lucas.com,East,Platinum
C4097,Tim Luna,collinsantiago@hotmail.com,East,Bronze
C4098,Donald Foster,washingtondeborah@walker.org,North,Silver
C4099,Dawn Moore,crodriguez@hotmail.com,East,Silver
C4100,Scott Clark,cruzcarla@long-davis.com,North,Silver
C4101,Wendy Daniel,hollowayjames@brewer.net,East,Bronze
C4102,John Lopez,ronaldtaylor@yahoo.com,South,Bronze
C4103,Christine Guzman,marybriggs@wilson.net,North,Platinum
C4104,Daniel Deleon,youngwendy@lewis-alvarez.com,North,Platinum
C4105,Robert Norton,iray@hotmail.com,East,Gold
C4106,Jonathan Grant DVM,emily73@castillo.biz,North,Silver
C4107,Mark Brown,christopherferguson@rivera.com,East,Silver
C4108,Eric Cooper,jennifer59@gmail.com,East,Bronze
C4109,Laura Rogers,john40@holland.info,West,Platinum
C4110,Savannah Murray,phernandez@santos-parks.info,South,Silver
C4111,Rose Avery,henryhale@henry-patterson.info,East,Silver
C4112,Sandra Scott,thompsonblake@hayes.com,North,Platinum
C4113,William Gilmore,smithjames@oconnell.com,North,Silver
C4114,Daniel Lee,chadarnold@rivera.com,North,Silver
C4115,Jeffrey Quinn,tiffany44@valdez.info,North,Platinum
C4116,John Beck,dillondavid@brown.com,North,Platinum
C4117,David Snyder,leematthew@yahoo.com,South,Silver
C4118,Anthony Moore,yreed@hotmail.com,South,Bronze
C4119,Leslie Little,zflores@hale-summers.com,West,Platinum
C4120,David Miller,jeffrey72@chen.com,North,Bronze
C4121,Sharon Solis,jonesdaniel@reynolds.biz,North,Bronze
C4122,Whitney Knox,brooke07@johnson.com,South,Silver
C4123,Philip Todd,hmatthews@yahoo.com,South,Platinum
C4124,Paul Davis,bjohnson@yahoo.com,West,Bronze
C4125,Heather Rogers,xberry@yahoo.com,South,Gold
C4126,Laura Jones DDS,josephbanks@yahoo.com,West,Gold
C4127,Roberta Smith,staceywebb@gmail.com,South,Gold
C4128,Anthony Patrick,stacey57@nelson-neal.com,West,Gold
C4129,Briana Roy,angelanguyen@hotmail.com,East,Bronze
C4130,Elizabeth Moore,evan97@gmail.com,North,Silver
C4131,Nathaniel Cole,michael49@cobb.net,East,Gold
C4132,Elizabeth Luna,michael08@downs.com,West,Silver
C4133,Robert Lee,halldiane@gmail.com,West,Silver
C4134,Laurie Reynolds,jmoody@hotmail.com,West,Silver
C4135,Nicole Thompson,benitezchristopher@yahoo.com,East,Bronze
C4136,Frederick Delgado,lisa12@gmail.com,South,Silver
C4137,Jennifer Palmer,wortiz@nelson.info,East,Silver
C4138,James Winters,calvin41@gmail.com,North,Silver
C4139,Nicole King,michaelwalker@mcpherson.com,North,Platinum
C4140,Timothy Johnson,kellylane@yahoo.com,East,Bronze
C4141,Roger Ware,justin05@hotmail.com,East,Gold
C4142,Harold Hill,margaret08@coleman-green.com,North,Bronze
C4143,Eddie Gay,villarrealmichael@gmail.com,North,Silver
C4144,Nicole Haynes,kimberlybrown@gmail.com,East,Platinum
C4145,Michael Green,aprilparsons@townsend.org,South,Platinum
C4146,Summer Santiago,seanbrown@hotmail.com,South,Gold
C4147,Jason Nielsen,megan68@sanchez-smith.info,South,Bronze
C4148,Sarah Cherry,ngonzales@yahoo.com,North,Platinum
C4149,Cindy Rowland,kbaker@yahoo.com,West,Silver
C4150,Megan English,sgarcia@hotmail.com,South,Silver
C4151,Timothy Ford,fitzgeraldashley@yahoo.com,South,Platinum
C4152,Mary Salas,john63@yahoo.com,West,Gold
C4153,Jessica Guerrero,mathewharris@yahoo.com,South,Gold
C4154,Jacqueline Wilson,yhawkins@hotmail.com,North,Silver
C4155,John Gregory,morristravis@gmail.com,East,Platinum
C4156,Kent Wiley,jenkinsdalton@gmail.com,West,Silver
C4157,Samantha Jacobs,williamspencer@gmail.com,South,Gold
C4158,Robert Copeland,yatesdavid@gmail.com,East,Gold
C4159,Michael Mullen,edward34@alvarez.net,South,Bronze
C4160,Andrew Ramirez,ethan07@gmail.com,North,Bronze
C4161,Robert Castro,matthewtorres@drake-gray.net,North,Gold
C4162,Gene Cook,tannerjustin@gmail.com,East,Gold
C4163,Angela Waller,tlong@smith-pham.org,East,Gold
C4164,Daniel Harris,matthewfrederick@hotmail.com,West,Silver
C4165,John Zhang,ichristensen@brooks-johnson.org,North,Platinum
C4166,Juan Valentine,robingraham@gmail.com,East,Bronze
C4167,Emily Johnson,porterchristopher@yahoo.com,East,Bronze
C4168,Alicia Hamilton,ethan95@hotmail.com,West,Bronze
C4169,Justin Phillips,rsmith@cobb-mann.biz,South,Silver
C4170,Jason Alvarez,christiannicolas@johnson-davis.com,South,Bronze
C4171,Michael Fernandez,amy87@hamilton.com,West,Platinum
C4172,Erik Good,rachael62@martin.com,East,Bronze
C4173,Robert Mason,rossmary@yahoo.com,South,Gold
C4174,Isaac Wright,gail79@harris-henry.biz,East,Silver
C4175,Elizabeth Gonzalez,xguerrero@roth.info,North,Bronze
C4176,Abigail Roman,christopher62@hall.com,South,Silver
C4177,Jose Torres,zclark@gmail.com,North,Gold
C4178,Cheyenne Christian,samantha46@lee.com,North,Bronze
C4179,Kimberly Smith,ralexander@yahoo.com,South,Platinum
C4180,Fred Robinson,danielmolina@johnson.com,South,Bronze
C4181,Ariel Gonzalez,aliciavillanueva@gentry.com,North,Silver
C4182,Sydney Wolfe MD,barroyo@rodgers.com,West,Silver
C4183,Justin Robertson,jeremy30@adams-hughes.info,East,Platinum
C4184,Richard Perry,johnrodriguez@bradley.com,East,Gold
C4185,Antonio Phillips,jnielsen@gmail.com,North,Silver
C4186,Julia Johnson,henrytodd@beard.org,West,Silver
C4187,Kristina Romero,wolferichard@gmail.com,West,Bronze
C4188,Susan Boone,carlos75@yahoo.com,North,Platinum
C4189,Monique Smith,jeandavis@flores.com,West,Silver
C4190,Brandon Gilbert,alyssa01@gmail.com,South,Bronze
C4191,Heather Armstrong,willischase@lucas-phillips.biz,South,Silver
C4192,Lucas Ellis,lcurtis@hotmail.com,East,Bronze
C4193,Nathan Dixon,robinsonsteve@yahoo.com,West,Platinum
C4194,Penny Gross,franciscoburnett@fields.com,West,Platinum
C4195,Eric Obrien,melinda26@gmail.com,South,Bronze
C4196,Jennifer Smith,vargasangela@castillo-campbell.com,South,Platinum
C4197,Crystal Fuller,hevans@gilbert.com,East,Platinum
C4198,Scott Williams,heidi15@perez.net,South,Bronze
C4199,Mrs. Marissa Adams MD,kathleen33@west.com,South,Silver
C4200,Shawn Case,henrymichael@hotmail.com,East,Gold
C4201,Dawn Boyd,jameslopez@gmail.com,East,Silver
C4202,Joseph Moyer,timothyhull@clarke-lee.net,East,Platinum
C4203,Lori Davis,adavis@bailey-shea.com,East,Platinum
C4204,Laura Rush,mary40@ross-weber.com,South,Bronze
C4205,Kristin Hawkins,jennifercook@hotmail.com,South,Gold
C4206,Lindsay Roth,petersmith@gmail.com,North,Gold
C4207,Aaron Ramirez,vmcbride@hotmail.com,East,Bronze
C4208,Mark Bauer,smiller@gmail.com,East,Platinum
C4209,Catherine Brown,kathycombs@gmail.com,East,Silver
